Date,Open,High,Low,Close,Volume,Change
2026-06-30,1449000,1459000,1380000,1391000,74245,-0.03936464088397795
2026-07-01,1419000,1419000,1352000,1396000,39712,0.0035945363048166534
2026-07-02,1397000,1450000,1353000,1406000,65143,0.007163323782235054
2026-07-03,1438000,1460000,1401000,1421000,54162,0.010668563300142209
2026-07-06,1421000,1422000,1373000,1405000,35577,-0.011259676284306797
2026-07-07,1391000,1426000,1376000,1422000,51193,0.012099644128113818
2026-07-08,1420000,1432000,1350000,1363000,48968,-0.04149085794655416
2026-07-09,1378000,1379000,1304000,1325000,51344,-0.027879677182685247
2026-07-10,1350000,1415000,1333000,1395000,43685,0.05283018867924527
2026-07-13,1400000,1445000,1383000,1400000,45614,0.0035842293906809264
2026-07-14,1387000,1400000,1339000,1368000,65068,-0.02285714285714291
2026-07-15,1384000,1418000,1376000,1383000,40849,0.010964912280701844
2026-07-16,1389000,1408000,1355000,1396000,29974,0.009399855386840184
2026-07-20,1428000,1428000,1341000,1345000,40527,-0.03653295128939826
2026-07-21,1367000,1415000,1346000,1395000,51667,0.037174721189590976
2026-07-22,1415000,1437000,1372000,1372000,37607,-0.016487455197132572
2026-07-23,1399000,1414000,1360000,1379000,42385,0.005102040816326481
2026-07-24,1380000,1537000,1380000,1518000,198056,0.10079767947788243
2026-07-27,1499000,1575000,1486000,1545000,99652,0.01778656126482203
2026-07-28,1533000,1575000,1512000,1549000,155654,0.0025889967637540146
2026-07-29,1544000,1561000,1435000,1479000,91074,-0.045190445448676564
2026-07-30,1473000,1541000,1442000,1527000,83710,0.032454361054766734
2026-07-31,1526000,1537000,1455000,1485000,90690,-0.027504911591355596
2026-08-03,1473000,1473000,1411000,1423000,47113,-0.04175084175084176
2026-08-04,1424000,1476000,1406000,1476000,51711,0.037245256500351376
2026-08-05,1473000,1519000,1473000,1491000,52180,0.010162601626016343
2026-08-06,1505000,1514000,1477000,1514000,48730,0.015425888665325349
2026-08-07,1503000,1556000,1490000,1556000,51786,0.02774108322324964
2026-08-10,1556000,1572000,1532000,1569000,42211,0.008354755784061751
2026-08-11,1571000,1623000,1567000,1609000,69856,0.02549394518801784
2026-08-12,1609000,1628000,1545000,1549000,69313,-0.03729024238657552
2026-08-13,1556000,1571000,1531000,1564000,55792,0.009683666881859176
2026-08-14,1557000,1574000,1546000,1548000,29916,-0.010230179028132946
2026-08-18,1533000,1542000,1515000,1531000,37718,-0.010981912144702788
2026-08-19,1507000,1544000,1486000,1544000,28670,0.00849118223383405
