날짜,시가,고가,저가,종가,엔상1,엔상2,엔상3,엔상4,엔상5,엔하1,엔하2,엔하3,엔하4,엔하5,피4,피5,V1,V2
2025/06/02,56200,57300,55900,56900,56052.9411764706,57342.9411764706,58565.0840336134,59821.1554621849,61077.2268907563,60600,54762.9411764706,53540.7983193277,52284.7268907563,51028.6554621849,55685,55625,55614.1385252601,55758.1912201383
2025/05/30,55900,57200,55600,56300,55935.2941176471,57228.8655462185,58443.1512605042,59697.0798319328,60951.0084033613,61600,54641.7226890756,53427.4369747899,52173.5084033613,50919.5798319328,55386.25,55575.4807692308,55957.3719726985,56001.6786135923
2025/05/29,56000,56600,55600,56200,55835.2941176471,57132.4369747899,58361.7226890756,59624.9369747899,60888.1512605042,62000,54538.1512605042,53308.8655462185,52045.6512605042,50782.4369747899,55187.5,55583.6538461538,56230.3308015775,56196.389627924
2025/05/28,54200,56100,54200,56000,55735.2941176471,57022.4369747899,58278.1512605042,59549.5798319328,60821.0084033613,63200,54448.1512605042,53192.4369747899,51921.0084033613,50649.5798319328,55026.25,55629.3269230769,56572.8135095851,56421.4337582785
2025/05/27,54700,54700,53800,54200,55705.8823529412,56980.8823529412,58280.1680672269,59567.3109243697,60854.4537815126,64100,54430.8823529412,53131.5966386555,51844.4537815126,50557.3109243698,55068.75,55649.5192307692,56821.9109797991,56510.9620302082
2025/05/26,54300,55000,53500,54600,55805.8823529412,57075.1680672269,58425.8823529412,59735.8823529412,61045.8823529412,60700,54536.5966386555,53185.8823529412,51875.8823529412,50565.8823529412,55442.5,55870.1923076923,56676.2980523554,56412.0154182331
2025/05/23,54900,55200,54100,54500,55876.4705882353,57137.8991596639,58549.3277310924,59885.756302521,61222.1848739496,60600,54615.0420168067,53203.6134453782,51867.1848739496,50530.756302521,55727.5,56045.1923076923,56500.6470080226,56273.387312147
2025/05/22,55300,55600,54500,54900,55947.0588235294,57184.9159663866,58679.9159663866,60046.3445378151,61412.7731092437,60100,54709.2016806723,53214.2016806723,51847.7731092437,50481.3445378151,56133.75,56201.4423076923,56194.3081503151,56067.4435710278
2025/05/21,55900,56600,55700,55800,55994.1176470588,57221.974789916,58790.5462184874,60188.7605042017,61586.974789916,60800,54766.2605042017,53197.6890756303,51799.474789916,50401.2605042017,56580,56430.7692307692,55894.9668010478,55887.6990573971
2025/05/20,56100,56700,55700,56000,56005.8823529412,57228.7394957983,58875.1680672269,60309.8109243697,61744.4537815126,60300,54783.025210084,53136.5966386555,51701.9537815126,50267.3109243698,56683.75,56378.3653846154,55682.5875165139,55735.2198805315
2025/05/19,56500,56800,55500,55700,55964.7058823529,57186.8487394958,58916.8487394958,60392.9201680672,61868.9915966387,61300,54742.5630252101,53012.5630252101,51536.4915966387,50060.4201680672,56715,56301.9230769231,55484.4171457701,55604.1553345391
2025/05/16,57300,57700,56700,57000,55935.2941176471,57149.5798319328,58969.5798319328,60486.7226890756,62003.8655462185,60500,54721.0084033613,52901.0084033613,51383.8655462185,49866.7226890756,56896.25,56233.1730769231,55208.4388889214,55485.634088608
2025/05/15,57500,58600,57100,57300,55841.1764705882,57070.462184874,58951.1764705882,60506.1764705882,62061.1764705882,58300,54611.8907563025,52731.1764705882,51176.1764705882,49621.1764705882,56530,56026.9230769231,55098.0097860303,55410.988488182
2025/05/14,57200,57900,57000,57400,55717.6470588235,56973.3613445378,58909.0756302521,60504.7899159664,62100.5042016807,59600,54461.9327731093,52526.218487395,50930.5042016807,49334.7899159664,56177.5,55864.4230769231,55054.8553484105,55354.3736213636
2025/05/13,58400,58400,56800,57000,55570.5882352941,56869.8739495798,58852.0168067227,60492.731092437,62133.4453781513,59200,54271.3025210084,52289.1596638656,50648.4453781513,49007.731092437,55803.75,55689.9038461538,55148.2203283701,55382.5563274796
2025/05/12,55000,58200,55000,58200,55558.8235294118,56909.537815126,58933.1092436975,60620.2521008403,62307.3949579832,59700,54208.1092436975,52184.5378151261,50497.3949579832,48810.2521008403,55478.75,55545.6730769231,55096.7459610212,55264.1516476451
2025/05/09,54900,55000,54400,54900,55447.0588235294,56858.487394958,58897.7731092437,60623.1302521008,62348.487394958,58200,54035.6302521008,51996.3445378151,50270.987394958,48545.6302521009,55052.5,55281.7307692308,55696.5172352808,55532.8444011697
2025/05/08,54800,55500,54500,54900,55476.4705882353,56971.4705882353,59014.3277310924,60783.256302521,62552.1848739496,57400,53981.4705882353,51938.6134453782,50169.6848739496,48400.756302521,55202.5,55343.2692307692,55617.5356337033,55438.1147911485
2025/05/07,54500,55000,54300,54600,55535.2941176471,57103.8655462185,59142.4369747899,60946.0084033613,62749.5798319328,57900,53966.7226890756,51928.1512605042,50124.5798319328,48321.0084033613,55361.25,55412.0192307692,55649.783712921,55457.7555924695
2025/05/02,55700,55900,54200,54500,55482.3529411765,57128.781512605,59150.2100840336,60984.1386554622,62818.0672268908,59500,53835.9243697479,51814.4957983193,49980.5672268908,48146.6386554622,55515,55540.3846153846,55738.6992941157,55590.6107807156
2025/04/30,55800,56200,55300,55500,55447.0588235294,57177.0588235294,59175.6302521008,61039.9159663866,62904.2016806723,59900,53717.0588235294,51718.487394958,49854.2016806723,47989.9159663866,55678.75,55653.3653846154,55702.8760604854,55660.6892355422
2025/04/29,56100,56500,55600,55900,55352.9411764706,57172.9411764706,59136.512605042,61028.2983193277,62920.0840336134,59200,53532.9411764706,51569.3697478992,49677.5840336135,47785.7983193277,55722.5,55643.2692307692,55766.1003625663,55746.0903945011
2025/04/28,56400,56400,55500,55800,55341.1764705882,57221.8907563025,59159.7478991597,61069.0336134454,62978.3193277311,60000,53460.462184874,51522.6050420168,49613.3193277311,47704.0336134454,55618.75,55599.5192307692,55966.1358237585,55919.9361859021
2025/04/25,56200,57100,55600,55700,55447.0588235294,57382.7731092437,59289.9159663866,61211.3445378151,63132.7731092437,59200,53511.3445378151,51604.2016806723,49682.7731092437,47761.3445378151,55502.5,55462.5,56038.6548952768,55967.1399717736
2025/04/24,55000,56200,54500,55700,55635.2941176471,57617.4369747899,59483.8655462185,61408.1512605042,63332.4369747899,57800,53653.1512605042,51786.7226890756,49862.4369747899,47938.1512605042,55541.25,55462.0192307692,56174.0419099305,56080.8514801708
2025/04/23,55800,56100,55500,56000,55835.2941176471,57858.8655462185,59678.8655462185,61600.6512605042,63522.4369747899,56900,53811.7226890756,51991.7226890756,50069.9369747899,48148.1512605042,55528.75,55430.2884615385,56341.4265607741,56218.069864212
2025/04/22,55000,55500,54700,55300,55941.1764705882,57980.462184874,59769.0336134454,61682.962184874,63596.8907563025,56300,53901.8907563025,52113.3193277311,50199.3907563025,48285.462184874,55381.25,55381.25,56764.7712387399,56548.9032999872
2025/04/21,55300,56000,55100,55200,56229.4117647059,58272.268907563,60022.9831932773,61919.768907563,63816.5546218487,56200,54186.5546218487,52435.8403361345,50539.0546218487,48642.268907563,55568.75,55507.2115384615,57202.393388993,56959.2864379696
2025/04/18,55200,55600,54500,55400,56605.8823529412,58644.4537815126,60360.1680672269,62237.3109243697,64114.4537815126,56000,54567.3109243698,52851.5966386555,50974.4537815126,49097.3109243698,55585,55555.7692307692,57652.2772401509,57398.4275969056
2025/04/17,54400,55300,54000,55200,56947.0588235294,58968.487394958,60652.7731092437,62505.6302521008,64358.487394958,54200,54925.6302521008,53241.3445378151,51388.487394958,49535.6302521009,55491.25,55604.3269230769,58101.8979868181,57817.0694357883
2025/04/16,56200,56300,54500,54900,57217.6470588235,59216.218487395,60866.9327731092,62691.5756302521,64516.218487395,54600,55219.0756302521,53568.3613445378,51743.718487395,49919.0756302521,55480,55623.0769230769,58404.0656711584,58122.0930774248
2025/04/15,56100,57100,55800,56800,57564.7058823529,59528.2773109244,61148.2773109244,62940.0630252101,64731.8487394958,54500,55601.1344537815,53981.1344537815,52189.3487394958,50397.5630252101,55410,55876.9230769231,58628.4093336787,58424.932381358
2025/04/14,55500,56700,55500,56300,57852.9411764706,59790.7983193277,61370.7983193277,63129.7268907563,64888.6554621849,54900,55915.0840336134,54335.0840336134,52576.1554621849,50817.2268907563,55170,56111.5384615385,59305.6574516577,58939.8376178363
2025/04/11,56000,56000,54800,55400,58082.3529411765,59989.4957983193,61527.3529411765,63249.8529411765,64972.3529411765,55800,56175.2100840336,54637.3529411765,52914.8529411765,51192.3529411765,55092.5,56462.5,59807.8439793967,59271.742422434
2025/04/10,55700,58000,55000,55900,58264.7058823529,60131.1344537815,61618.2773109244,63295.0630252101,64971.8487394958,56000,56398.2773109244,54911.1344537815,53234.3487394958,51557.5630252101,55353.75,56862.9807692308,60121.4888642422,59482.0694215294
2025/04/09,52900,54300,52000,53700,58364.7058823529,60184.7058823529,61628.9915966387,63261.1344537815,64893.2773109244,55700,56544.7058823529,55100.4201680672,53468.2773109244,51836.1344537815,55642.5,57170.1923076923,60570.3533836005,59720.0792610509
2025/04/08,55000,55900,53300,53900,58594.1176470588,60382.6890756303,61784.1176470588,63379.1176470588,64974.1176470588,57000,56805.5462184874,55404.1176470588,53809.1176470588,52214.1176470588,56568.75,57884.1346153846,60556.1899677825,59774.4429990644
2025/04/07,54700,54900,53100,53900,58641.1764705882,60391.8907563025,61762.6050420168,63323.3193277311,64884.0336134454,57300,56890.462184874,55519.7478991597,53959.0336134454,52398.3193277311,57570,58607.6923076923,60150.5092786834,59520.4970765635
2025/04/04,56900,58200,55700,55700,58688.2352941177,60403.9495798319,61744.6638655462,63272.8781512605,64801.0924369748,57400,56972.5210084034,55631.8067226891,54103.5924369748,52575.3781512605,58416.25,59240.8653846154,59365.4795144646,59053.504170735
2025/04/03,57600,58500,56900,57600,58641.1764705882,60325.462184874,61635.462184874,63132.6050420168,64629.7478991597,57000,56956.8907563025,55646.8907563025,54149.7478991597,52652.6050420168,59122.5,59570.1923076923,58506.7215674157,58477.3086711799
2025/04/02,58800,59400,58300,58900,58405.8823529412,60056.5966386555,61338.025210084,62804.0966386555,64270.1680672269,58200,56755.1680672269,55473.7394957983,54007.6680672269,52541.5966386555,59722.5,59770.1923076923,57829.7222293275,57980.5780242254
2025/04/01,58100,59600,57900,59100,58100,59720,60981.4285714286,62422.1428571429,63862.8571428571,54900,56480,55218.5714285714,53777.8571428571,52337.1428571429,60127.5,59783.6538461538,57149.8756067232,57386.9636281969
2025/03/31,58500,59900,57700,57800,57782.3529411765,59362.3529411765,60608.781512605,62021.9957983193,63435.2100840336,54900,56202.3529411765,54955.9243697479,53542.7100840336,52129.4957983193,60266.25,59683.1730769231,56523.4893683258,56858.3931178513
2025/03/28,61300,61700,60000,60200,57576.4705882353,59114.3277310924,60349.3277310924,61735.756302521,63122.1848739496,54600,56038.6134453782,54803.6134453782,53417.1848739496,52030.756302521,60610,59615.3846153846,55431.0504641747,56125.8897586634
2025/03/27,61200,62000,60400,61600,57211.7647058824,58698.9075630252,59946.0504201681,61313.1932773109,62680.3361344538,54500,55724.6218487395,54477.4789915966,53110.3361344538,51743.1932773109,60597.5,59199.0384615385,54623.9021868494,55490.725410483
2025/03/26,59800,61400,59500,61200,56794.1176470588,58238.4033613445,59490.5462184874,60838.7605042017,62186.974789916,55500,55349.8319327731,54097.6890756303,52749.474789916,51401.2605042017,60207.5,58645.1923076923,54317.8912293618,55180.1177270296
2025/03/25,60800,61300,59500,59800,56400,57801.4285714286,59063.5714285714,60395.3571428571,61727.1428571429,55900,54998.5714285714,53736.4285714286,52404.6428571429,51072.8571428571,59531.25,57950.4807692308,54105.1207656762,54954.1174514315
2025/03/24,61600,62100,60500,60800,56194.1176470588,57564.8319327731,58833.4033613445,60153.0462184874,61472.6890756303,55800,54823.4033613445,53554.8319327731,52235.1890756303,50915.5462184874,58992.5,57420.1923076923,53655.4102234071,54643.838347836
2025/03/21,60900,61700,60400,61700,55947.0588235294,57287.7731092437,58576.3445378151,59890.987394958,61205.6302521008,55700,54606.3445378151,53317.7731092437,52003.1302521009,50688.487394958,58303.75,56789.9038461538,53559.691475183,54543.0889402549
2025/03/20,59200,60300,58500,60200,55682.3529411765,56992.3529411765,58305.9243697479,59617.7100840336,60929.4957983193,55700,54372.3529411765,53058.781512605,51746.9957983193,50435.2100840336,57097.5,56006.7307692308,53996.3779119675,54739.0219344086
2025/03/19,57400,59200,57400,58500,55511.7647058824,56793.1932773109,58134.6218487395,59446.0504201681,60757.4789915966,56000,54230.3361344538,52888.9075630252,51577.4789915966,50266.0504201681,56141.25,55381.25,54446.5462493836,54955.9847453508
2025/03/18,58800,59000,57300,57600,55494.1176470588,56755.5462184874,58112.6890756303,59421.974789916,60731.2605042017,55300,54232.6890756303,52875.5462184874,51566.2605042017,50256.974789916,55481.25,54996.6346153846,54876.7729796115,55218.9819295855
2025/03/17,55500,57800,55400,57600,55541.1764705882,56787.6050420168,58156.8907563025,59464.7478991597,60772.6050420168,55200,54294.7478991597,52925.462184874,51617.6050420168,50309.7478991597,54875,54751.9230769231,55301.384835963,55472.4246679508
2025/03/14,54500,55100,54400,54700,55605.8823529412,56840.8823529412,58225.1680672269,59534.8109243697,60844.4537815126,55400,54370.8823529412,52986.5966386555,51676.9537815126,50367.3109243698,54260,54511.5384615385,56120.0376894596,55977.2782456395
2025/03/13,55800,55900,54200,54700,55735.2941176471,56982.4369747899,58369.5798319328,59686.7226890756,61003.8655462185,55200,54488.1512605042,53101.0084033613,51783.8655462185,50466.7226890756,54147.5,54599.0384615385,56418.354348629,56221.6761257966
2025/03/12,53800,55300,53600,54900,55811.7647058824,57063.9075630252,58454.6218487395,59776.0504201681,61097.4789915966,54900,54559.6218487395,53168.9075630252,51847.4789915966,50526.0504201681,54095,54721.1538461538,56772.7248231762,56498.078588975
2025/03/11,52500,54100,52500,53600,55876.4705882353,57138.6134453782,58530.756302521,59857.8991596639,61185.0420168067,56800,54614.3277310924,53222.1848739496,51895.0420168067,50567.8991596639,54092.5,54943.2692307692,57291.9269026546,56870.3905014081
2025/03/10,53500,54800,53500,53700,56005.8823529412,57274.4537815126,58669.4537815126,60001.2394957983,61333.025210084,56300,54737.3109243698,53342.3109243698,52010.525210084,50678.7394957983,54370,55326.9230769231,57477.5617637184,57050.7622702466
2025/03/07,53500,54200,53400,53700,56129.4117647059,57417.9831932773,58791.5546218487,60122.6260504202,61453.6974789916,55400,54840.8403361345,53467.268907563,52136.1974789916,50805.1260504202,54668.75,55668.75,57415.9140673756,56998.8041202988
2025/03/06,54100,54500,54000,54300,56247.0588235294,57560.6302521008,58913.487394958,60246.7016806723,61579.9159663866,55900,54933.487394958,53580.6302521008,52247.4159663866,50914.2016806723,55153.75,55982.2115384615,57211.6159030996,56846.2218244704
2025/03/05,55100,55400,54000,54000,56323.5294117647,57664.9579831933,58990.6722689076,60324.243697479,61657.8151260504,53700,54982.1008403361,53656.3865546219,52322.8151260504,50989.243697479,55627.5,56291.3461538462,57042.256740714,56697.8149384206
2025/03/04,53900,55000,53800,54500,56305.8823529412,57663.025210084,58973.025210084,60306.5966386555,61640.1680672269,53900,54948.7394957983,53638.7394957983,52305.1680672269,50971.5966386555,56222.5,56635.5769230769,56519.0136132832,56289.9417781019
2025/02/28,55400,55700,54500,54500,56276.4705882353,57645.756302521,58936.4705882353,60266.4705882353,61596.4705882353,53900,54907.1848739496,53616.4705882353,52286.4705882353,50956.4705882353,56765,56948.0769230769,56026.2201739464,55934.8017674764
2025/02/27,56500,57100,56200,56300,56182.3529411765,57566.6386554622,58843.0672268908,60173.4243697479,61503.781512605,55700,54798.0672268908,53521.6386554622,52191.281512605,50860.9243697479,57285,57144.2307692308,55362.5196708087,55519.6129651224
2025/02/26,57000,57100,56100,56600,55970.5882352941,57357.731092437,58622.731092437,59948.8025210084,61274.8739495798,57600,54583.4453781513,53318.4453781513,51992.3739495798,50666.3025210084,57476.25,57098.5576923077,54872.2862461906,55151.1839090167
2025/02/25,56600,57800,56500,57200,55641.1764705882,57031.8907563025,58296.1764705882,59623.6764705882,60951.1764705882,58900,54250.462184874,52986.1764705882,51658.6764705882,50331.1764705882,57648.75,56949.5192307692,54330.1192664384,54748.9331022587
2025/02/24,57300,57700,57200,57300,55358.8235294118,56750.9663865546,58027.3949579832,59361.6806722689,60695.9663865546,59100,53966.6806722689,52690.2521008403,51355.9663865546,50021.6806722689,57531.25,56738.9423076923,53846.4393622272,54375.2053478024
2025/02/21,58400,58500,57100,58200,55147.0588235294,56542.0588235294,57830.6302521008,59172.4159663866,60514.2016806723,57800,53752.0588235294,52463.487394958,51121.7016806723,49779.9159663866,57307.5,56475.9615384615,53292.9829347763,53953.4346836248
2025/02/20,59100,59100,58100,58400,54882.3529411765,56255.9243697479,57568.781512605,58911.9957983193,60255.2100840336,60200,53508.781512605,52195.9243697479,50852.7100840336,49509.4957983193,56931.25,56108.1730769231,52962.9517096425,53648.8158984817
2025/02/19,57400,58900,57300,58700,54641.1764705882,55994.0336134454,57331.1764705882,58676.1764705882,60021.1764705882,61600,53288.3193277311,51951.1764705882,50606.1764705882,49261.1764705882,56496.25,55648.5576923077,52665.0975859919,53304.9448624116
2025/02/18,56200,57200,55900,56900,54335.2941176471,55661.0084033613,57021.7226890756,58364.9369747899,59708.1512605042,61200,53009.5798319328,51648.8655462185,50305.6512605042,48962.4369747899,55893.75,55093.75,52776.2149693739,53232.2120426913
2025/02/17,56100,56500,55700,56000,54129.4117647059,55439.4117647059,56820.1260504202,58165.4831932773,59510.8403361344,59800,52819.4117647059,51438.6974789916,50093.3403361345,48747.9831932773,55592.5,54789.4230769231,52795.157807233,53191.4172690116
2025/02/14,56000,57300,56000,56000,53994.1176470588,55284.8319327731,56691.2605042017,58039.8319327731,59388.4033613445,60800,52703.4033613445,51296.974789916,49948.4033613445,48599.8319327731,55358.75,54507.2115384615,52719.0601694631,53127.7571892337
2025/02/13,56100,56400,55600,55800,53894.1176470588,55170.5462184874,56596.2605042017,57947.3319327731,59298.4033613445,61700,52617.6890756303,51191.974789916,49840.9033613445,48489.8319327731,54922.5,54235.5769230769,52739.1484634117,53135.5531246876
2025/02/12,55100,55900,54500,55800,53770.5882352941,55035.5882352941,56485.5882352941,57843.0882352941,59200.5882352941,60200,52505.5882352941,51055.5882352941,49698.0882352941,48340.5882352941,54442.5,53847.1153846154,52867.9804240794,53243.1730695498
2025/02/11,55500,56300,55000,55700,53658.8235294118,54923.1092436975,56388.8235294118,57753.8235294118,59118.8235294118,58500,52394.5378151261,50928.8235294118,49563.8235294118,48198.8235294118,53940,53542.3076923077,53148.4888151141,53455.2943791357
2025/02/10,53000,55900,52900,55600,53564.7058823529,54841.1344537815,56311.8487394958,57685.4201680672,59058.9915966387,57600,52288.2773109244,50817.5630252101,49443.9915966387,48070.4201680672,53515,53340.3846153846,53492.8205238,53671.0482316178
2025/02/07,53900,54200,53600,53700,53547.0588235294,54835.6302521008,56301.3445378151,57678.487394958,59055.6302521008,57600,52258.487394958,50792.7731092437,49415.6302521009,48038.487394958,52936.25,53171.6346153846,54135.4698397068,54090.5006568497
2025/02/06,53400,54000,53200,54000,53688.2352941177,55001.0924369748,56454.6638655462,57837.8781512605,59221.0924369748,54700,52375.3781512605,50921.8067226891,49538.5924369748,48155.3781512605,52843.75,53209.1346153846,54311.6999744712,54196.5503315045
2025/02/05,53600,53800,52800,52900,53882.3529411765,55219.4957983193,56663.781512605,58054.4957983193,59445.2100840336,54700,52545.2100840336,51100.9243697479,49710.2100840336,48319.4957983193,52782.5,53174.0384615385,54642.2566125192,54363.8869679413
2025/02/04,51600,53600,51500,52700,54029.4117647059,55390.1260504202,56814.4117647059,58206.9117647059,59599.4117647059,54900,52668.6974789916,51244.4117647059,49851.9117647059,48459.4117647059,52893.75,53251.4423076923,54794.788673033,54437.3148293502
2025/02/03,51100,51400,50800,51000,54217.6470588235,55598.3613445378,57003.3613445378,58396.218487395,59789.0756302521,53600,52836.9327731093,51431.9327731093,50039.0756302521,48646.218487395,53116.25,53413.9423076923,55071.2301179757,54638.4467461663
2025/01/31,52200,53000,51700,52400,54417.6470588235,55824.0756302521,57214.7899159664,58613.3613445378,60011.9327731092,53700,53011.218487395,51620.5042016807,50221.9327731093,48823.3613445378,53572.5,53816.3461538462,54958.3768769826,54713.2004452692
2025/01/24,53600,53800,53200,53700,54476.4705882353,55902.1848739496,57282.1848739496,58685.0420168067,60087.8991596639,53700,53050.756302521,51670.756302521,50267.8991596639,48865.0420168067,53753.75,54086.0576923077,54959.4369639723,54829.6707134028
2025/01/23,53700,54100,53500,53700,54447.0588235294,55897.0588235294,57263.487394958,58671.7016806723,60079.9159663866,54300,52997.0588235294,51630.6302521008,50222.4159663866,48814.2016806723,53766.25,54163.9423076923,55093.6192382278,54959.9679922078
2025/01/22,53400,54400,53100,54300,54447.0588235294,55912.7731092437,57269.2016806723,58680.2731092437,60091.3445378151,54000,52981.3445378151,51624.9159663866,50213.8445378151,48802.7731092437,53851.25,54273.5576923077,55092.8277083479,54963.5153241244
2025/01/21,53700,54300,53300,53500,54405.8823529412,55876.5966386555,57225.1680672269,58634.8109243697,60044.4537815126,54500,52935.1680672269,51586.5966386555,50176.9537815126,48767.3109243698,53853.75,54339.9038461538,55202.4339453522,54991.4906012912
2025/01/20,53600,53900,53300,53400,54458.8235294118,55924.537815126,57275.9663865546,58684.537815126,60093.1092436975,54500,52993.1092436975,51641.6806722689,50233.1092436975,48824.5378151261,54056.25,54498.5576923077,55073.2725914702,54870.387013032
2025/01/17,53800,54100,53200,53700,54464.7058823529,55918.2773109244,57279.7058823529,58687.2058823529,60094.7058823529,56300,53011.1344537815,51649.7058823529,50242.2058823529,48834.705882353,54370,54734.6153846154,54884.8184205979,54729.6077302029
2025/01/16,54200,55000,54100,54300,54423.5294117647,55867.8151260504,57232.8151260504,58637.4579831933,60042.1008403361,56600,52979.243697479,51614.243697479,50209.6008403361,48804.9579831933,54636.25,54840.8653846154,54788.5189566665,54679.6735445466
2025/01/15,54100,54700,53500,53700,54352.9411764706,55777.2268907563,57161.512605042,58565.7983193277,59970.0840336134,57200,52928.6554621849,51544.3697478992,50140.0840336135,48735.7983193277,54916.25,54913.9423076923,54774.4282452646,54655.7925211361
2025/01/14,54200,54600,53700,53900,54423.5294117647,55828.5294117647,57233.5294117647,58638.5294117647,60043.5294117647,57300,53018.5294117647,51613.5294117647,50208.5294117647,48803.5294117647,55320,54984.6153846154,54567.3463189631,54541.4638591635
2025/01/13,54600,55000,54100,54100,54441.1764705882,55831.8907563025,57261.8907563025,58672.2478991597,60082.6050420168,58200,53050.462184874,51620.462184874,50210.1050420168,48799.7478991597,55438.75,54937.9807692308,54188.5031385367,54293.7624296295
2025/01/10,56100,56500,55200,55300,54529.4117647059,55909.4117647059,57345.8403361345,58754.0546218487,60162.268907563,58400,53149.4117647059,51712.9831932773,50304.768907563,48896.5546218487,55562.5,54839.4230769231,53645.6436069049,53938.2960211349
2025/01/09,57600,57700,56100,56100,54576.4705882353,55942.8991596639,57394.3277310924,58803.256302521,60212.1848739496,58700,53210.0420168067,51758.6134453782,50349.6848739496,48940.756302521,55372.5,54654.8076923077,53284.8013732502,53681.0040517845
2025/01/08,54800,57500,54700,57300,54564.7058823529,55921.1344537815,57387.5630252101,58798.9915966387,60210.4201680672,56900,53208.2773109244,51741.8487394958,50330.4201680672,48918.9915966387,54946.25,54452.4038461538,53184.9924632389,53596.0578810944
2025/01/07,56800,57300,55400,55400,54370.5882352941,55719.1596638656,57199.8739495798,58614.5168067227,60029.1596638656,56000,53022.0168067227,51541.3025210084,50126.6596638656,48712.0168067227,54355,54151.9230769231,53620.1405461042,53822.9603062841
2025/01/06,54400,56200,54300,55900,54288.2352941177,55639.6638655462,57150.3781512605,58581.4495798319,60012.5210084034,56000,52936.8067226891,51426.0924369748,49995.0210084034,48563.9495798319,54066.25,54040.8653846154,53720.2617166852,53858.4165959176
2025/01/03,52800,55100,52800,54400,54141.1764705882,55502.6050420168,57065.462184874,58527.6050420168,59989.7478991597,55800,52779.7478991597,51216.8907563025,49754.7478991597,48292.6050420168,53655,53867.3076923077,54250.3978367905,54180.5429344289
2025/01/02,52700,53600,52300,53400,54123.5294117647,55488.5294117647,57107.1008403361,58598.8865546218,60090.6722689076,55800,52758.5294117647,51139.9579831933,49648.1722689076,48156.3865546219,53573.75,53843.75,54559.2063460549,54381.1555677671
2024/12/30,53300,54000,53100,53200,54141.1764705882,55525.462184874,57203.3193277311,58734.3907563025,60265.462184874,55700,52756.8907563025,51079.0336134454,49547.962184874,48016.8907563025,53677.5,53960.5769230769,54609.5118205471,54423.6224909124
2024/12/27,53500,54100,53200,53700,54135.2941176471,55540.2941176471,57282.4369747899,58856.0084033613,60429.5798319328,55600,52730.2941176471,50988.1512605042,49414.5798319328,47841.0084033613,53720,54053.8461538462,54587.7975867592,54437.0149030705
2024/12/26,54500,54600,53500,53600,54129.4117647059,55559.4117647059,57360.1260504202,58975.4831932773,60590.8403361344,53700,52699.4117647059,50898.6974789916,49283.3403361345,47667.9831932773,53778.75,54161.0576923077,54683.2249983358,54523.11083536
2024/12/24,53700,54500,53600,54400,54129.4117647059,55565.8403361345,57438.6974789916,59093.3403361345,60747.9831932773,54000,52692.9831932773,50820.1260504202,49165.4831932773,47510.8403361345,54065,54336.5384615385,54762.7744318714,54616.3396937243
2024/12/23,53400,54000,53300,53500,54117.6470588235,55569.0756302521,57496.9327731092,59186.5756302521,60876.218487395,52900,52666.218487395,50738.3613445378,49048.718487395,47359.0756302521,54138.75,54403.3653846154,55045.501808844,54801.8756256595
2024/12/20,52700,53100,51900,53000,54235.2941176471,55701.7226890756,57682.4369747899,59406.0084033613,61129.5798319328,52700,52768.8655462185,50788.1512605042,49064.5798319328,47341.0084033613,54380,54419.2307692308,54979.1463687698,54735.7373387019
2024/12/19,53500,53800,53100,53100,54429.4117647059,55910.1260504202,57939.4117647059,59694.4117647059,61449.4117647059,51000,52948.6974789916,50919.4117647059,49164.4117647059,47409.4117647059,54752.5,54504.8076923077,54839.1402987884,54699.7287058468
2024/12/18,54100,55400,54000,54900,54735.2941176471,56246.0084033613,58309.5798319328,60096.7226890756,61883.8655462185,52400,53224.5798319328,51161.0084033613,49373.8655462185,47586.7226890756,55051.25,54542.7884615385,54478.6382898129,54516.1731779207
2024/12/17,54700,55200,54000,54200,54911.7647058824,56474.6218487395,58546.0504201681,60363.1932773109,62180.3361344538,53700,53348.9075630252,51277.4789915966,49460.3361344538,47643.1932773109,54911.25,54465.8653846154,54547.0500774293,54591.1134000314
2024/12/16,56300,56600,55200,55600,55017.6470588235,56636.218487395,58721.9327731092,60574.0756302521,62426.218487395,53700,53399.0756302521,51313.3613445378,49461.218487395,47609.0756302521,54860,54484.6153846154,54483.9044148384,54652.3872209221
2024/12/13,55800,56300,55500,56100,55064.7058823529,56742.5630252101,58831.1344537815,60714.3487394958,62597.5630252101,54300,53386.8487394958,51298.2773109244,49415.0630252101,47531.8487394958,54483.75,54355.2884615385,54576.3973968393,54715.240731842
2024/12/12,54000,56500,53900,55900,55017.6470588235,56759.7899159664,58834.0756302521,60742.2899159664,62650.5042016807,53500,53275.5042016807,51201.218487395,49293.0042016807,47384.7899159664,54127.5,54283.6538461538,54928.7529153256,54920.8235646863
2024/12/11,53600,54200,53400,54000,55041.1764705882,56841.8907563025,58889.0336134454,60812.962184874,62736.8907563025,53400,53240.462184874,51193.3193277311,49269.3907563025,47345.462184874,53763.75,54216.8269230769,55431.6257833688,55200.8383454093
